ProductID,Date,SalesVolume,SalesValue,StoreCode,StoreWarehouse,Currency
KjCa-8653,2023-06-06,6,4057.56,2,2,EUR
YQtf-4263,2023-06-06,7,1412.89,3,3,USD
jpYY-1718,2023-06-06,9,259.74,1,1,GBP
jHXL-6684,2023-06-06,5,5387.72,3,3,GBP
PtAZ-7396,2023-06-06,10,11910.04,4,4,GBP
qJVw-4883,2023-06-06,0,0.0,2,2,GBP
xPlc-7505,2023-06-06,4,3262.1,1,1,GBP
ffQc-3545,2023-06-06,5,1534.24,4,4,GBP
ENPS-8428,2023-06-06,10,412.25,3,3,GBP
ykBI-9130,2023-06-06,3,288.91,2,2,GBP
Uxje-5116,2023-06-06,5,80.45,4,3,GBP
cZvj-4585,2023-06-06,8,5613.98,2,2,GBP
pSMh-5512,2023-06-06,5,5368.68,2,2,EUR
rPXg-4909,2023-06-06,3,1633.32,2,2,GBP
gceD-3109,2023-06-06,0,0.0,4,4,EUR
iENE-7522,2023-06-06,8,4578.89,3,3,GBP
nOVR-9039,2023-06-06,9,5223.47,4,4,USD
TmyU-6402,2023-06-06,10,4880.93,3,3,USD
TNhb-4983,2023-06-07,6,2878.11,4,2,USD
EeGw-2311,2023-06-07,5,3356.25,4,4,EUR
TMCG-0242,2023-06-07,2,431.52,3,3,EUR
gIiQ-2116,2023-06-07,3,528.25,4,4,GBP
cJWa-0807,2023-06-07,7,2959.57,2,2,EUR
lWZz-9346,2023-06-07,9,1956.77,4,4,USD
gRXB-6769,2023-06-07,6,4171.47,2,2,EUR
FHDB-7612,2023-06-07,3,1529.18,2,2,EUR
PrAk-5848,2023-06-07,1,1041.01,4,4,EUR
aBYF-1453,2023-06-07,6,272.38,2,2,GBP
PZkY-5733,2023-06-07,5,4914.78,3,3,USD
MFjW-4530,2023-06-07,0,0.0,4,4,GBP
KnIO-4202,2023-06-07,8,4181.02,1,1,EUR
XuQi-1451,2023-06-07,1,138.7,1,1,GBP
BXBD-2124,2023-06-07,4,2045.24,4,3,USD
hQOf-3394,2023-06-07,2,1237.08,3,3,EUR
zaCb-2951,2023-06-07,8,134.42,1,1,EUR
hYGp-7829,2023-06-07,2,1557.86,4,2,USD
tAWl-3059,2023-06-07,4,4544.0,3,3,EUR
lmCx-8612,2023-06-07,4,2993.03,4,4,USD
cNHs-9823,2023-06-07,0,0.0,1,1,EUR
JUty-1496,2023-06-07,5,5221.97,1,1,USD
UuJy-2778,2023-06-07,10,1146.56,1,1,EUR
gjvV-5791,2023-06-07,0,0.0,4,4,USD
suOu-7663,2023-06-07,0,0.0,2,2,USD
cYGL-4043,2023-06-07,5,2303.63,4,3,USD
IFMD-9485,2023-06-07,5,2437.99,3,3,GBP
ieuz-8185,2023-06-07,4,2180.09,2,2,GBP
CfGy-8724,2023-06-07,8,5165.51,1,1,EUR
JkYE-9181,2023-06-07,0,0.0,3,3,GBP
RfpW-0883,2023-06-07,9,2075.94,3,3,USD
xbeQ-5457,2023-06-07,9,8172.38,2,2,USD
QFlZ-8238,2023-06-07,8,786.32,2,2,EUR
gyuN-0507,2023-06-07,6,3985.41,4,2,EUR
fUTs-1829,2023-06-07,3,2972.58,2,2,EUR
QIDP-4657,2023-06-07,0,0.0,1,1,GBP
DhcP-9264,2023-06-07,5,281.67,1,1,EUR
JezU-6048,2023-06-07,3,2104.08,2,2,GBP
tkLW-4029,2023-06-07,2,99.17,2,2,USD
joyz-4282,2023-06-07,5,3369.81,4,4,GBP
kesf-3214,2023-06-07,0,0.0,1,1,USD
PjPH-0464,2023-06-07,7,685.98,4,4,EUR
iSdd-1425,2023-06-07,4,2303.63,4,4,GBP
FqqV-5844,2023-06-07,2,1173.98,1,1,USD
dbQE-0005,2023-06-07,0,0.0,4,3,GBP
oLnE-4952,2023-06-07,2,2075.02,4,4,USD
vBQD-6291,2023-06-07,2,851.55,4,4,EUR
vsRH-2960,2023-06-07,2,822.99,1,3,USD
CqnW-1495,2023-06-07,10,11392.86,3,3,GBP
VssK-1055,2023-06-07,3,2471.22,1,1,GBP
JRVf-4313,2023-06-07,3,1088.74,2,2,EUR
GSmB-5775,2023-06-07,2,531.35,1,1,GBP
BvMp-9178,2023-06-07,1,333.96,2,4,EUR
JEDL-6798,2023-06-07,6,6281.66,3,3,GBP
olFd-0300,2023-06-07,8,3016.27,2,2,EUR
fboh-5937,2023-06-07,9,10552.15,3,1,EUR
Qudx-2448,2023-06-07,9,1377.28,3,3,USD
pFXC-0459,2023-06-07,8,7632.45,3,3,USD
itrC-5597,2023-06-07,0,0.0,4,4,GBP
Sxre-2030,2023-06-07,2,2286.4,1,1,USD
QuUl-8749,2023-06-07,8,8707.18,4,4,GBP
tyeC-2254,2023-06-07,6,2851.6,4,4,EUR
srps-7972,2023-06-07,9,2730.16,4,4,GBP
xLCp-0759,2023-06-07,1,693.69,1,1,USD
qdZH-9877,2023-06-07,4,4656.69,4,4,GBP
Pwga-7746,2023-06-07,1,138.62,2,2,GBP
nmSW-6668,2023-06-07,6,476.98,1,1,GBP
pQxM-8871,2023-06-07,2,1129.47,3,3,USD
EmjK-9178,2023-06-07,4,1836.09,4,4,USD
bhAn-0398,2023-06-07,3,1017.78,3,2,USD
mKgk-2456,2023-06-07,4,3928.14,2,2,USD
iANi-3516,2023-06-07,7,3191.95,2,2,EUR
mgMq-8367,2023-06-07,5,1229.64,2,1,USD
gipK-3736,2023-06-07,6,5242.48,3,3,EUR
Qckn-7988,2023-06-07,10,4453.96,1,1,EUR
XXGf-8148,2023-06-07,5,3505.66,4,4,EUR
Qcfv-0534,2023-06-07,9,2244.14,2,2,USD
ByEE-7591,2023-06-07,3,1626.24,3,3,EUR
uaKQ-3184,2023-06-07,10,4205.98,4,4,GBP
KaAC-7684,2023-06-07,2,1481.79,3,4,GBP
yNlO-5615,2023-06-07,2,573.57,1,4,USD
ZmiX-0179,2023-06-07,4,385.06,1,1,USD
KjCa-8653,2023-06-07,7,4381.17,4,1,GBP
YQtf-4263,2023-06-07,2,373.17,2,2,GBP
jpYY-1718,2023-06-07,4,119.73,2,2,USD
jHXL-6684,2023-06-07,2,1901.64,3,2,EUR
PtAZ-7396,2023-06-07,1,1237.75,2,2,EUR
qJVw-4883,2023-06-07,3,1886.91,3,3,GBP
xPlc-7505,2023-06-07,5,3951.77,4,4,EUR
ffQc-3545,2023-06-07,7,2165.29,2,3,EUR
ENPS-8428,2023-06-07,8,374.43,4,4,USD
ykBI-9130,2023-06-07,4,446.19,2,2,EUR
Uxje-5116,2023-06-07,10,174.92,2,2,EUR
cZvj-4585,2023-06-07,2,1338.64,4,2,GBP
pSMh-5512,2023-06-07,7,7472.18,4,4,EUR
rPXg-4909,2023-06-07,6,3492.16,1,1,GBP
gceD-3109,2023-06-07,9,7462.79,4,4,EUR
iENE-7522,2023-06-07,1,551.66,3,3,GBP
nOVR-9039,2023-06-07,4,2060.16,1,1,EUR
TmyU-6402,2023-06-07,8,4404.07,3,3,USD
TNhb-4983,2023-06-08,3,1503.14,1,1,USD
EeGw-2311,2023-06-08,9,6833.19,2,3,EUR
TMCG-0242,2023-06-08,6,1259.37,4,4,EUR
gIiQ-2116,2023-06-08,4,700.83,2,2,EUR
cJWa-0807,2023-06-08,4,1554.38,2,2,USD
lWZz-9346,2023-06-08,4,914.49,4,4,GBP
gRXB-6769,2023-06-08,4,2736.5,1,3,EUR
FHDB-7612,2023-06-08,0,0.0,3,3,USD
PrAk-5848,2023-06-08,5,5475.87,2,2,GBP
aBYF-1453,2023-06-08,5,223.76,1,1,USD
PZkY-5733,2023-06-08,9,9846.59,4,4,EUR
MFjW-4530,2023-06-08,0,0.0,2,2,USD
KnIO-4202,2023-06-08,10,5132.75,3,2,USD
XuQi-1451,2023-06-08,7,1050.35,3,3,USD
BXBD-2124,2023-06-08,2,1015.03,4,4,GBP
hQOf-3394,2023-06-08,3,1573.71,4,4,USD
zaCb-2951,2023-06-08,0,0.0,4,4,USD
hYGp-7829,2023-06-08,9,6219.6,1,1,GBP
tAWl-3059,2023-06-08,7,7866.54,4,4,USD
lmCx-8612,2023-06-08,2,1413.87,3,3,EUR
cNHs-9823,2023-06-08,10,7167.12,2,2,USD
JUty-1496,2023-06-08,5,6021.88,2,2,USD
UuJy-2778,2023-06-08,3,334.83,2,2,GBP
gjvV-5791,2023-06-08,6,934.69,2,2,USD
suOu-7663,2023-06-08,4,3380.48,1,1,USD
cYGL-4043,2023-06-08,6,3163.21,4,4,EUR
IFMD-9485,2023-06-08,8,4136.6,1,1,GBP
ieuz-8185,2023-06-08,5,2474.67,1,1,GBP
CfGy-8724,2023-06-08,4,2717.27,4,4,EUR
JkYE-9181,2023-06-08,5,1739.15,3,1,EUR
RfpW-0883,2023-06-08,10,2218.38,4,4,USD
xbeQ-5457,2023-06-08,8,8146.99,2,2,EUR
QFlZ-8238,2023-06-08,2,217.05,3,3,USD
gyuN-0507,2023-06-08,1,680.47,3,3,EUR
fUTs-1829,2023-06-08,6,5694.95,3,3,GBP
QIDP-4657,2023-06-08,5,4026.77,4,2,GBP
DhcP-9264,2023-06-08,5,262.53,4,1,GBP
JezU-6048,2023-06-08,8,5732.19,2,2,GBP
tkLW-4029,2023-06-08,1,53.56,4,4,GBP
joyz-4282,2023-06-08,7,4932.95,4,4,USD
kesf-3214,2023-06-08,2,1059.48,3,3,EUR
PjPH-0464,2023-06-08,6,599.6,3,2,USD
iSdd-1425,2023-06-08,2,1172.72,3,3,USD
FqqV-5844,2023-06-08,6,3596.63,1,1,EUR
dbQE-0005,2023-06-08,3,449.59,3,3,GBP
oLnE-4952,2023-06-08,5,4753.86,3,3,EUR
vBQD-6291,2023-06-08,5,2086.83,2,2,GBP
vsRH-2960,2023-06-08,2,855.71,4,4,EUR
CqnW-1495,2023-06-08,4,4231.91,2,2,USD
VssK-1055,2023-06-08,7,5885.93,3,4,EUR
JRVf-4313,2023-06-08,8,2968.24,3,3,GBP
GSmB-5775,2023-06-08,4,918.68,2,2,EUR
BvMp-9178,2023-06-08,8,3000.32,1,1,EUR
JEDL-6798,2023-06-08,10,10601.87,3,3,GBP
olFd-0300,2023-06-08,5,1810.62,2,3,EUR
fboh-5937,2023-06-08,8,8685.4,2,2,USD
Qudx-2448,2023-06-08,6,1003.6,3,3,USD
pFXC-0459,2023-06-08,4,3718.56,3,3,EUR
itrC-5597,2023-06-08,4,2793.05,2,2,EUR
Sxre-2030,2023-06-08,0,0.0,4,4,EUR
QuUl-8749,2023-06-08,9,10619.81,2,2,EUR
tyeC-2254,2023-06-08,6,3316.45,1,1,GBP
srps-7972,2023-06-08,8,2292.04,4,4,USD
xLCp-0759,2023-06-08,3,2102.85,4,4,GBP
qdZH-9877,2023-06-08,4,4260.64,3,2,EUR
Pwga-7746,2023-06-08,3,413.1,2,4,GBP
nmSW-6668,2023-06-08,1,79.08,2,2,USD
pQxM-8871,2023-06-08,4,2261.1,4,1,USD
EmjK-9178,2023-06-08,0,0.0,3,3,EUR
bhAn-0398,2023-06-08,10,3728.62,3,3,EUR
mKgk-2456,2023-06-08,0,0.0,4,4,EUR
iANi-3516,2023-06-08,8,4019.21,2,2,EUR
mgMq-8367,2023-06-08,1,214.43,3,3,USD
gipK-3736,2023-06-08,4,3833.59,2,2,USD
Qckn-7988,2023-06-08,6,2719.12,2,2,GBP
XXGf-8148,2023-06-08,5,3340.46,3,3,USD
Qcfv-0534,2023-06-08,6,1435.6,1,1,EUR
ByEE-7591,2023-06-08,8,4261.72,4,4,EUR
uaKQ-3184,2023-06-08,8,3348.58,2,2,USD
KaAC-7684,2023-06-08,7,5444.73,1,1,EUR
yNlO-5615,2023-06-08,3,880.53,1,3,USD
ZmiX-0179,2023-06-08,4,405.42,3,3,EUR
KjCa-8653,2023-06-08,8,5369.04,2,2,EUR
YQtf-4263,2023-06-08,1,194.01,4,1,GBP
jpYY-1718,2023-06-08,2,62.51,1,1,GBP
jHXL-6684,2023-06-08,8,7781.19,1,1,USD
PtAZ-7396,2023-06-08,6,6367.03,4,4,USD
qJVw-4883,2023-06-08,1,649.03,3,3,USD
xPlc-7505,2023-06-08,5,4089.16,3,3,EUR
ffQc-3545,2023-06-08,7,2340.88,4,3,USD
ENPS-8428,2023-06-08,6,251.06,2,2,GBP
ykBI-9130,2023-06-08,5,483.49,2,2,EUR
Uxje-5116,2023-06-08,3,49.47,1,1,EUR
cZvj-4585,2023-06-08,0,0.0,3,3,GBP
pSMh-5512,2023-06-08,2,2154.68,4,4,GBP
rPXg-4909,2023-06-08,4,2255.99,2,2,GBP
gceD-3109,2023-06-08,9,8013.63,1,1,GBP
iENE-7522,2023-06-08,4,2364.09,2,4,EUR
nOVR-9039,2023-06-08,8,4706.79,3,4,GBP
TmyU-6402,2023-06-08,4,2166.95,1,1,EUR
TNhb-4983,2023-06-09,6,3009.24,4,4,GBP
EeGw-2311,2023-06-09,3,2337.25,4,1,USD
TMCG-0242,2023-06-09,9,1902.52,2,2,USD
gIiQ-2116,2023-06-09,8,1535.29,3,3,EUR
cJWa-0807,2023-06-09,0,0.0,3,3,EUR
lWZz-9346,2023-06-09,0,0.0,3,3,USD
gRXB-6769,2023-06-09,8,6151.97,3,3,EUR
FHDB-7612,2023-06-09,8,3620.77,4,4,GBP
PrAk-5848,2023-06-09,0,0.0,3,3,GBP
aBYF-1453,2023-06-09,6,296.8,2,1,USD
PZkY-5733,2023-06-09,10,9927.13,4,4,EUR
MFjW-4530,2023-06-09,7,7809.76,1,1,USD
KnIO-4202,2023-06-09,0,0.0,3,3,USD
XuQi-1451,2023-06-09,6,928.14,4,4,GBP
BXBD-2124,2023-06-09,8,4333.99,4,3,USD
hQOf-3394,2023-06-09,1,543.02,2,2,GBP
zaCb-2951,2023-06-09,3,53.36,1,1,EUR
hYGp-7829,2023-06-09,4,3038.78,3,3,USD
tAWl-3059,2023-06-09,1,1040.69,1,1,EUR
lmCx-8612,2023-06-09,2,1558.25,2,2,EUR
cNHs-9823,2023-06-09,10,7964.97,3,3,USD
JUty-1496,2023-06-09,3,3570.22,2,2,GBP
UuJy-2778,2023-06-09,4,481.26,2,1,GBP
gjvV-5791,2023-06-09,3,488.93,2,2,EUR
suOu-7663,2023-06-09,0,0.0,1,1,EUR
cYGL-4043,2023-06-09,8,4059.66,2,2,GBP
IFMD-9485,2023-06-09,10,4703.02,3,3,GBP
ieuz-8185,2023-06-09,2,1069.11,3,3,GBP
CfGy-8724,2023-06-09,8,5137.2,1,1,GBP
JkYE-9181,2023-06-09,7,2236.29,3,3,EUR
RfpW-0883,2023-06-09,9,1996.37,2,2,USD
xbeQ-5457,2023-06-09,2,1842.91,3,3,EUR
QFlZ-8238,2023-06-09,9,978.21,3,3,EUR
gyuN-0507,2023-06-09,4,2456.15,4,4,EUR
fUTs-1829,2023-06-09,10,9802.65,1,1,EUR
QIDP-4657,2023-06-09,4,3007.4,1,1,EUR
DhcP-9264,2023-06-09,7,383.77,1,1,EUR
JezU-6048,2023-06-09,8,5984.78,1,1,EUR
tkLW-4029,2023-06-09,5,250.95,2,2,GBP
joyz-4282,2023-06-09,1,750.95,1,1,EUR
kesf-3214,2023-06-09,0,0.0,3,3,EUR
PjPH-0464,2023-06-09,2,169.59,2,2,GBP
iSdd-1425,2023-06-09,4,2321.4,1,2,GBP
FqqV-5844,2023-06-09,7,3846.54,1,2,GBP
dbQE-0005,2023-06-09,1,155.8,1,1,GBP
oLnE-4952,2023-06-09,10,10685.01,3,3,GBP
vBQD-6291,2023-06-09,4,1755.85,2,2,GBP
vsRH-2960,2023-06-09,10,3971.19,2,2,USD
CqnW-1495,2023-06-09,1,1019.86,1,4,GBP
VssK-1055,2023-06-09,9,6421.66,3,3,EUR
JRVf-4313,2023-06-09,2,789.36,3,3,EUR
GSmB-5775,2023-06-09,9,2092.02,2,2,GBP
BvMp-9178,2023-06-09,1,358.33,1,4,EUR
JEDL-6798,2023-06-09,2,2278.63,3,3,USD
olFd-0300,2023-06-09,2,777.66,3,3,GBP
fboh-5937,2023-06-09,10,10803.07,1,1,EUR
Qudx-2448,2023-06-09,4,602.16,3,3,EUR
pFXC-0459,2023-06-09,7,6131.92,1,1,USD
itrC-5597,2023-06-09,7,5304.77,2,2,EUR
Sxre-2030,2023-06-09,4,4364.87,1,1,EUR
QuUl-8749,2023-06-09,7,8104.93,2,2,USD
tyeC-2254,2023-06-09,8,4262.65,4,4,GBP
srps-7972,2023-06-09,9,2409.25,4,4,EUR
xLCp-0759,2023-06-09,6,4304.33,4,4,EUR
qdZH-9877,2023-06-09,6,6471.6,3,3,EUR
Pwga-7746,2023-06-09,0,0.0,1,1,USD
nmSW-6668,2023-06-09,2,142.88,4,4,EUR
pQxM-8871,2023-06-09,3,1929.13,2,2,EUR
EmjK-9178,2023-06-09,10,4677.72,3,3,EUR
bhAn-0398,2023-06-09,5,1968.67,4,3,EUR
mKgk-2456,2023-06-09,10,9513.47,4,4,GBP
iANi-3516,2023-06-09,0,0.0,2,2,USD
mgMq-8367,2023-06-09,8,1956.64,4,4,EUR
gipK-3736,2023-06-09,6,5521.7,2,2,GBP
Qckn-7988,2023-06-09,10,4991.5,3,3,USD
XXGf-8148,2023-06-09,4,3023.36,3,3,EUR
Qcfv-0534,2023-06-09,5,1171.3,1,1,EUR
ByEE-7591,2023-06-09,1,516.72,4,4,GBP
uaKQ-3184,2023-06-09,0,0.0,1,1,USD
KaAC-7684,2023-06-09,8,5943.11,4,4,USD
yNlO-5615,2023-06-09,0,0.0,1,2,EUR
ZmiX-0179,2023-06-09,4,388.87,1,1,GBP
KjCa-8653,2023-06-09,5,3381.35,2,3,EUR
YQtf-4263,2023-06-09,7,1252.23,1,1,GBP
jpYY-1718,2023-06-09,3,90.35,4,4,USD
jHXL-6684,2023-06-09,8,8603.67,1,1,GBP
PtAZ-7396,2023-06-09,1,1218.12,4,4,EUR
qJVw-4883,2023-06-09,3,2035.03,2,2,USD
xPlc-7505,2023-06-09,0,0.0,4,4,GBP
ffQc-3545,2023-06-09,2,638.14,1,1,EUR
ENPS-8428,2023-06-09,1,47.01,4,4,EUR
ykBI-9130,2023-06-09,4,424.88,2,2,EUR
Uxje-5116,2023-06-09,6,105.35,4,4,USD
cZvj-4585,2023-06-09,6,4326.47,4,4,GBP
pSMh-5512,2023-06-09,4,4122.81,1,1,EUR
rPXg-4909,2023-06-09,7,3952.91,2,2,USD
gceD-3109,2023-06-09,4,3651.3,3,3,EUR
iENE-7522,2023-06-09,2,1225.45,1,4,USD
nOVR-9039,2023-06-09,1,588.04,3,3,USD
TmyU-6402,2023-06-09,7,3385.34,4,4,EUR
TNhb-4983,2023-06-10,8,3428.38,4,4,EUR
EeGw-2311,2023-06-10,3,2068.58,3,3,USD
TMCG-0242,2023-06-10,4,836.92,3,3,USD
gIiQ-2116,2023-06-10,9,1657.28,3,4,USD
cJWa-0807,2023-06-10,7,2917.31,3,3,EUR
lWZz-9346,2023-06-10,4,858.48,4,4,USD
gRXB-6769,2023-06-10,7,5628.67,1,1,USD
FHDB-7612,2023-06-10,2,921.79,1,1,EUR
PrAk-5848,2023-06-10,8,7891.85,3,3,EUR
aBYF-1453,2023-06-10,6,261.76,2,2,USD
PZkY-5733,2023-06-10,6,6643.88,3,3,USD
MFjW-4530,2023-06-10,7,7762.42,3,2,EUR
KnIO-4202,2023-06-10,6,3051.51,3,3,USD
XuQi-1451,2023-06-10,3,460.42,4,4,GBP
BXBD-2124,2023-06-10,2,1004.29,4,4,GBP
hQOf-3394,2023-06-10,6,3195.7,3,3,USD
zaCb-2951,2023-06-10,0,0.0,2,2,EUR
hYGp-7829,2023-06-10,5,3417.62,2,2,EUR
tAWl-3059,2023-06-10,7,7482.13,3,3,USD
lmCx-8612,2023-06-10,2,1537.75,3,3,USD
cNHs-9823,2023-06-10,7,5233.11,3,3,GBP
JUty-1496,2023-06-10,9,10696.67,1,1,EUR
UuJy-2778,2023-06-10,6,683.1,1,1,GBP
gjvV-5791,2023-06-10,10,1688.47,2,3,USD
suOu-7663,2023-06-10,3,2722.44,1,1,USD
cYGL-4043,2023-06-10,5,2448.03,4,4,USD
IFMD-9485,2023-06-10,3,1447.47,2,2,EUR
ieuz-8185,2023-06-10,9,4699.31,2,2,EUR
CfGy-8724,2023-06-10,7,4389.26,1,1,GBP
JkYE-9181,2023-06-10,1,325.05,3,3,USD
RfpW-0883,2023-06-10,1,209.15,4,4,USD
xbeQ-5457,2023-06-10,3,2946.84,2,2,USD
QFlZ-8238,2023-06-10,3,328.34,1,2,GBP
gyuN-0507,2023-06-10,1,649.71,2,1,GBP
fUTs-1829,2023-06-10,5,4575.77,3,3,GBP
QIDP-4657,2023-06-10,1,752.18,3,3,EUR
DhcP-9264,2023-06-10,8,474.29,3,3,GBP
JezU-6048,2023-06-10,5,3439.9,4,4,GBP
tkLW-4029,2023-06-10,10,467.28,2,2,USD
joyz-4282,2023-06-10,7,5289.14,3,3,EUR
kesf-3214,2023-06-10,9,4585.08,1,1,EUR
PjPH-0464,2023-06-10,2,172.96,3,3,EUR
iSdd-1425,2023-06-10,0,0.0,3,3,EUR
FqqV-5844,2023-06-10,8,4563.82,1,1,GBP
dbQE-0005,2023-06-10,7,1123.45,3,4,USD
oLnE-4952,2023-06-10,4,3732.19,2,2,USD
vBQD-6291,2023-06-10,8,3288.02,3,1,EUR
vsRH-2960,2023-06-10,8,3394.46,2,2,GBP
CqnW-1495,2023-06-10,10,11926.61,4,4,EUR
VssK-1055,2023-06-10,6,4316.74,3,3,GBP
JRVf-4313,2023-06-10,9,3872.55,4,4,EUR
GSmB-5775,2023-06-10,9,2154.79,1,1,GBP
BvMp-9178,2023-06-10,2,674.8,1,3,EUR
JEDL-6798,2023-06-10,7,8197.65,3,3,GBP
olFd-0300,2023-06-10,8,2796.11,3,4,EUR
fboh-5937,2023-06-10,4,4480.31,4,4,USD
Qudx-2448,2023-06-10,6,948.71,3,3,USD
pFXC-0459,2023-06-10,5,4592.31,2,2,USD
itrC-5597,2023-06-10,8,5731.55,3,3,GBP
Sxre-2030,2023-06-10,4,4849.79,2,2,EUR
QuUl-8749,2023-06-10,8,9134.08,4,4,USD
tyeC-2254,2023-06-10,1,544.61,2,2,USD
srps-7972,2023-06-10,1,297.87,3,1,GBP
xLCp-0759,2023-06-10,7,4733.77,4,4,USD
qdZH-9877,2023-06-10,0,0.0,3,3,EUR
Pwga-7746,2023-06-10,10,1249.88,3,3,USD
nmSW-6668,2023-06-10,9,620.37,2,2,EUR
pQxM-8871,2023-06-10,6,3924.5,2,2,USD
EmjK-9178,2023-06-10,0,0.0,1,1,GBP
bhAn-0398,2023-06-10,8,2885.24,4,4,EUR
mKgk-2456,2023-06-10,6,5639.81,1,1,EUR
iANi-3516,2023-06-10,2,1003.06,3,3,USD
mgMq-8367,2023-06-10,5,1183.16,1,1,GBP
gipK-3736,2023-06-10,3,3030.99,3,3,GBP
Qckn-7988,2023-06-10,4,1752.11,4,4,USD
XXGf-8148,2023-06-10,10,7568.36,4,4,GBP
Qcfv-0534,2023-06-10,4,860.03,1,1,GBP
ByEE-7591,2023-06-10,9,4522.17,3,3,GBP
uaKQ-3184,2023-06-10,3,1285.87,3,3,GBP
KaAC-7684,2023-06-10,9,6542.79,2,2,USD
yNlO-5615,2023-06-10,9,3020.37,1,1,EUR
ZmiX-0179,2023-06-10,7,648.72,2,2,USD
KjCa-8653,2023-06-10,5,3393.4,2,2,USD
YQtf-4263,2023-06-10,3,596.83,2,4,GBP
jpYY-1718,2023-06-10,2,60.92,2,2,EUR
jHXL-6684,2023-06-10,10,10070.75,2,4,GBP
PtAZ-7396,2023-06-10,10,10713.65,4,3,EUR
qJVw-4883,2023-06-10,7,4117.06,1,1,EUR
xPlc-7505,2023-06-10,5,4399.9,4,4,EUR
ffQc-3545,2023-06-10,7,2409.57,3,3,EUR
ENPS-8428,2023-06-10,6,252.02,3,2,GBP
ykBI-9130,2023-06-10,6,604.23,3,3,USD
Uxje-5116,2023-06-10,10,165.99,2,2,EUR
cZvj-4585,2023-06-10,9,6553.84,4,4,USD
pSMh-5512,2023-06-10,1,1073.8,4,4,GBP
rPXg-4909,2023-06-10,0,0.0,1,1,EUR
gceD-3109,2023-06-10,5,4797.42,4,4,GBP
iENE-7522,2023-06-10,7,4233.77,3,3,EUR
nOVR-9039,2023-06-10,4,2052.06,4,4,USD
TmyU-6402,2023-06-10,4,2195.85,2,2,GBP
TNhb-4983,2023-06-11,0,0.0,4,4,EUR
EeGw-2311,2023-06-11,3,2236.44,2,2,EUR
TMCG-0242,2023-06-11,1,210.45,4,3,USD
gIiQ-2116,2023-06-11,5,976.99,1,4,USD
cJWa-0807,2023-06-11,2,772.79,1,1,USD
lWZz-9346,2023-06-11,0,0.0,4,4,EUR
gRXB-6769,2023-06-11,9,6674.26,4,4,EUR
FHDB-7612,2023-06-11,9,4168.22,2,2,EUR
PrAk-5848,2023-06-11,5,5032.95,3,3,GBP
aBYF-1453,2023-06-11,6,272.65,2,2,USD
PZkY-5733,2023-06-11,8,9289.88,2,2,EUR
MFjW-4530,2023-06-11,7,8285.42,3,1,GBP
KnIO-4202,2023-06-11,1,543.1,2,2,GBP
XuQi-1451,2023-06-11,2,279.6,4,4,GBP
BXBD-2124,2023-06-11,8,4545.05,2,2,GBP
hQOf-3394,2023-06-11,10,5250.86,3,3,USD
zaCb-2951,2023-06-11,10,161.38,2,2,GBP
hYGp-7829,2023-06-11,0,0.0,1,4,GBP
tAWl-3059,2023-06-11,0,0.0,4,4,GBP
lmCx-8612,2023-06-11,0,0.0,2,2,GBP
cNHs-9823,2023-06-11,0,0.0,2,2,GBP
JUty-1496,2023-06-11,9,9884.54,4,4,EUR
UuJy-2778,2023-06-11,2,220.1,3,3,EUR
gjvV-5791,2023-06-11,2,333.82,4,4,GBP
suOu-7663,2023-06-11,3,2644.44,3,3,USD
cYGL-4043,2023-06-11,6,2927.59,1,1,GBP
IFMD-9485,2023-06-11,8,3757.98,3,3,GBP
ieuz-8185,2023-06-11,6,3104.95,2,2,GBP
CfGy-8724,2023-06-11,7,4247.85,3,3,GBP
JkYE-9181,2023-06-11,1,326.6,3,3,EUR
RfpW-0883,2023-06-11,5,1143.74,1,1,EUR
xbeQ-5457,2023-06-11,10,9360.52,1,1,EUR
QFlZ-8238,2023-06-11,3,322.27,3,2,GBP
gyuN-0507,2023-06-11,10,6987.72,2,2,GBP
fUTs-1829,2023-06-11,9,9063.35,4,4,GBP
QIDP-4657,2023-06-11,2,1685.96,3,3,GBP
DhcP-9264,2023-06-11,5,275.01,1,1,USD
JezU-6048,2023-06-11,6,3878.06,2,2,USD
tkLW-4029,2023-06-11,9,413.5,4,2,USD
joyz-4282,2023-06-11,8,5413.7,1,1,GBP
kesf-3214,2023-06-11,6,3230.33,2,2,GBP
PjPH-0464,2023-06-11,6,566.13,1,1,USD
iSdd-1425,2023-06-11,10,5807.8,4,4,EUR
FqqV-5844,2023-06-11,5,2906.79,1,1,EUR
dbQE-0005,2023-06-11,1,149.74,1,1,GBP
oLnE-4952,2023-06-11,1,1003.44,4,4,GBP
vBQD-6291,2023-06-11,7,3143.51,3,3,EUR
vsRH-2960,2023-06-11,1,384.18,1,1,USD
CqnW-1495,2023-06-11,3,3343.72,3,3,GBP
VssK-1055,2023-06-11,10,7943.37,1,4,GBP
JRVf-4313,2023-06-11,7,2877.99,1,1,USD
GSmB-5775,2023-06-11,4,987.31,4,4,GBP
BvMp-9178,2023-06-11,9,3287.7,4,4,EUR
JEDL-6798,2023-06-11,3,3255.16,3,3,USD
olFd-0300,2023-06-11,7,2331.76,2,2,EUR
fboh-5937,2023-06-11,8,8613.9,2,2,USD
Qudx-2448,2023-06-11,8,1219.91,2,2,EUR
pFXC-0459,2023-06-11,8,7610.01,4,4,USD
